id,text,label,origin,id-type,predictions,prediction_scores
1.360677886433366e+18,Los chiringuitólogos van a tener que explicar esto muy bien. Porque se van pareciendo a cosas que ya hemos visto en el pasado.,1,twitter,twitterId,0,"[0.9979630708694458, 0.0020368981640785933]"
1.386706503105749e+18,"Acudiremos al Tribunal Constitucional si no dejan debatir nuestra proposición de ley para crear una autoridad independiente, que evite el clientelismo y la corrupción con los fondos UE.

Iremos hasta las últimas consecuencias: las ayudas son para los españoles, no para Sánchez.",1,twitter,twitterId,0,"[0.997450053691864, 0.0025499213952571154]"
1.353288992817619e+18,Impresionante el servicio de repsol !!!! He recorrido ocho gasolineras en Valencia ciudad y NO HAY BUTANO en la tercera ciudad de España. Según dicen no son capaces de atender la demanda de butano q tienen en la ciudad. ESPERPÉNTICO,1,twitter,twitterId,0,"[0.9451920986175537, 0.054807957261800766]"
1.4206602574377247e+18,Y es tan hortera como una fuente de Pepsi Cola.,1,twitter,twitterId,0,"[0.9985982775688171, 0.0014017646899446845]"
1.4519307984336568e+18,"Me he puesto la primera imagen de avatar y la segunda de portada.

Para recordar que Alberto Rodríguez somos todos y todas.

Si puedan condenar sin pruebas a un diputado y quitarle ilegalmente el acta sin una sentencia que lo diga, imagínate lo que pueden hacerte a ti.",0,twitter,twitterId,1,"[0.02817671000957489, 0.9718233346939087]"
1.3554464350855045e+18,"La fuerza del destino me hizo conocer a Teresa en el Congreso. El destino de la fuerza hizo que ETA asesinara cruelmente hace 23 años a su hermano y a su cuñada. Teresa, hoy más que nunca, contigo. Casta de valientes. Derecha valiente.",0,twitter,twitterId,1,"[0.0026246770285069942, 0.9973753690719604]"
1.3641461695684936e+18,"Como diputado en Congreso_Es aún impresionan los agujeros de las balas en la Cámara, testigos para la Historia de un día negro. Se cumplen 40 años de la victoria de la democracia sobre el intento golpista del 23F.
Libertad, igualdad y justicia social.",0,twitter,twitterId,1,"[0.0258716382086277, 0.9741283655166626]"
https://www.libertaddigital.com/opinion/2023-03-12/agapito-maestre-luz-de-marzo-no-hay-gobierno-6995114/,"Y los otros, los otros millones de dolientes, los españoles seguimos escondiéndonos de lo real: la inexistencia de una nación civilizada.",1,news-articles,url,0,"[0.9952687621116638, 0.004731271881610155]"
1.3581512870833275e+18,"Sé lo duro que es ser NO SEPARATISTA en Cataluña.

Sé todo lo que sufre Vox porque en CiutadansCs lo llevamos aguantando desde 2006. 

Total repulsa y condena a estos ataques por pensar diferente, por no ser independentista.",0,twitter,twitterId,1,"[0.004646300338208675, 0.9953536987304688]"
1.460210497832239e+18,"Iban a los mitines de VOX. Unos ponen las ideas, los otros pasan a la acción.",0,twitter,twitterId,1,"[0.0024050131905823946, 0.9975950121879578]"
1.4051073598490624e+18,Con Santi_ABASCAL Ortega_Smith Macarena_Olona y los52deVox presentando recurso de inconstitucionalidad contra la ley del consenso progre de eutanasia que pretende legalizar el asesinato de enfermos y ancianos.,1,twitter,twitterId,0,"[0.9971135854721069, 0.002886365167796612]"
1.4601440189485588e+18,"La mejor encuesta es la calle , y esta nos dice algo muy parecido a lo que dice esta encuesta de sigmados para elmundoes .
A seguir trabajando!!!! Vamos populares !!!!",0,twitter,twitterId,1,"[0.3482929766178131, 0.6517069935798645]"
1.4518214726206136e+18,"Monedero agita el odio a Vox: «Son homínidos, aunque no son humanos»: Este no ha visto a Rodríguez.",0,twitter,twitterId,1,"[0.004630940034985542, 0.995369017124176]"
1.4631596577829888e+18,"El PP, contra el plan del PNV sobre denominaciones supraautonómicas",1,twitter,twitterId,0,"[0.999340832233429, 0.0006591546698473394]"
1.3802209573657805e+18,Demencial: Cantabria suspende la vacunación Covid por el día de 'la salud',1,twitter,twitterId,0,"[0.9774747490882874, 0.022525321692228317]"
1.4606312573653238e+18,El PP recurrirá al Tribunal Constitucional la ley del terrorismo callejero de Sánchez:,0,twitter,twitterId,1,"[0.0045844861306250095, 0.995415449142456]"
1.4055462882471854e+18,"El fracaso de firmas y en Colón constató que España quiere abandonar el enfrentamiento y continuar el camino de la normalización en Cataluña.

Hoy son los empresarios, catalanes y españoles, quienes piden los indultos. 

La derecha se queda sola con su enfrentamiento y su odio.",0,twitter,twitterId,1,"[0.0040205069817602634, 0.9959794282913208]"
1.386771417740501e+18,"No está en peligro la democracia.
No está en peligro la libertad. 

Hay dos bandos: el de las trincheras y el odio, y el de la racionalidad, la ilustración y el respeto. Pregúntese cada uno dónde quiere estar. 

El monólogo de hoy de carlos__alsina",1,twitter,twitterId,0,"[0.9967241883277893, 0.003275793045759201]"
1.399651140267094e+18,Entiendo que haya equipos que filtren información interesada con la simple intención de influir en el militante. Respecto al día después de las primarias desde el EquipoEspadas solo hay una intención muy clara “UNIDAD DE TODOS Y TODAS PARA GANAR LAS ELECCIONES AUTONÓMICAS”.,1,twitter,twitterId,0,"[0.9990224838256836, 0.0009775507496669888]"
1.3920404388031898e+18,"Un segundo informe con el sello del Gobierno apoyó el rescate a la aerolínea en quiebra Plus Ultra, que ha costado 53 millones a los españoles. ¿Por qué mintió Ábalos? Cs ya ha llevado el tema a Europa: queremos que se conozca la verdad de este escándalo👇🏻",1,twitter,twitterId,0,"[0.9979315996170044, 0.002068348927423358]"
1.3543581291448484e+18,"Me reiría, si no fuera porque el asunto y la presunta no tienen ninguna gracia....😢",0,twitter,twitterId,1,"[0.16577790677547455, 0.8342220783233643]"
https://okdiario.com/opinion/empresarios-descubren-fin-que-cordero-tenia-colmillos-10576548,"Incluso en los momentos más tensos habidos cuando desgobernaba un tipo llamado Rodríguez Zapatero, hubo puentes y alcantarillas.",1,news-articles,url,0,"[0.9993516802787781, 0.0006482622702606022]"
1.4570719839135375e+18,"Para luchar contra el cambio climático, está bien y es loable que la gente trabajadora quiera modificar voluntariamente sus comportamientos individuales.

Pero sería mentir y hacernos trampas al solitario afirmar que ahí está el principal problema y la principal responsabilidad.",0,twitter,twitterId,1,"[0.0022456804290413857, 0.9977542757987976]"
https://okdiario.com/opinion/empresarios-descubren-fin-que-cordero-tenia-colmillos-10576548,Este es el gran principio en el que se asienta la ingobernabilidad de don Pedro Sánchez.,1,news-articles,url,0,"[0.9982238411903381, 0.0017761776689440012]"
1.4574479649731912e+18,"🔍 “Si algo NO hay en el PP es batalla ideológica. Es solo lucha descarnada de PODER”

“García Egea a Rodríguez: “No tienes derecho a enfrentar a Casado y a Ayuso. No te lo permitiré” 👻👻 / Vía el_pais",0,twitter,twitterId,1,"[0.009438839741051197, 0.9905611872673035]"
1.4199825769707766e+18,"Belarra y Errejón compitiendo por quién es más flojo, es como un duelo a espada entre El Cid y el Rey Arturo.",1,twitter,twitterId,0,"[0.9992468357086182, 0.0007532236631959677]"
1.4056014816471327e+18,"Sabed que PSOE,PP,Podemos y Más País han votado en contra de nuestra petición de poner fin a las mascarillas en exteriores.

En este país se sigue votando en contra de medidas buenas para los ciudadanos sólo porque no son tuyas y las presenta el contrario.",1,twitter,twitterId,0,"[0.9979423880577087, 0.0020575919188559055]"
1.344998177146106e+18,"La zona de prosperidad compartida de la que habla AranchaGlezLaya significa que en el campo de Gibraltar existirá habitantes privilegiados que tendrán todas las ventajas y ninguna obligación.

Eso se llama colonialismo. Y los colonizados somos todos los españoles.",1,twitter,twitterId,0,"[0.9920439720153809, 0.007955956272780895]"
1.3873877804440863e+18,"Sólo en un día, hemos conocido una tienda de ropa que vende camisetas con elogios a Abascal y amenazas de muerte a Pablo Iglesias y las amenazas también de muerte y con dos balas al ex-presidente Zapatero. Condena sin ""peros"" al terrorismo fascista y a los que lo blanquean.",0,twitter,twitterId,1,"[0.003394658211618662, 0.996605396270752]"
1.3889528364075008e+18,"La élites nunca nos regalaron la libertad, la conquistamos cada día en cada rincón de nuestras calles.

En Madrid el rostro de la libertad son personas como MorenoG_Agustin, AleJacintoUrang y Serigne_Mbaye_ entre tantos otros compañeros y compañeras. 

QueVoteLaMayoría",1,twitter,twitterId,0,"[0.9975870847702026, 0.002412960398942232]"
1.4510757356706898e+18,"Sobre el “no rotundo"" de Sánchez a sacar a presos de ETA por PGE… 

¿Igual de rotundo que no indultaré a los golpistas?

¿No pactaré con Bildu?

¿No dormiría tranquilo con Podemos?",0,twitter,twitterId,1,"[0.0017055122880265117, 0.9982945322990417]"
https://www.alertadigital.com/2023/03/11/dieciocho-anos-despues-del-11-m-entendemos-mucho-mas-de-atentados-de-falsa-bandera-y-otros-asuntos-de-las-cloacas-las-preguntas-sobre-la-masacre-que-nunca-fueron-respondidas/,"Fue un gran destructor en todos los sentidos, y continúa su labor a bordo de los aviones privados de sus amigos los dirigentes de los narcoestados.",1,news-articles,url,0,"[0.9976141452789307, 0.0023858218919485807]"
1.4530393402134897e+18,"6. 080.000 euros para disparatadas leyes ideológicas. 
La ley de “bienestar animal”, si sale adelante, pondrá en pie a todos los que amamos la naturaleza.
RFECaza SpanishAlanos A_LopezMaraver rchamode 
vox_es",0,twitter,twitterId,1,"[0.00590944942086935, 0.9940904974937439]"
1.4587948622041047e+18,"🌋 Para el Gobierno son más importantes los inmigrantes ilegales que los canarios.

👉 Este volcán nos demuestra que los españoles somos los últimos para el Ejecutivo.

⬇ HILO ⬇",1,twitter,twitterId,0,"[0.5578758716583252, 0.4421241283416748]"
1.4562088267980677e+18,Y luego dicen que no tiene que ver la política con el debate climático. Vean esto de FernandoVallada 👉🏽Cuando el discurso neoliberal colisiona con la evidencia climática COP26,0,twitter,twitterId,1,"[0.061038028448820114, 0.938961923122406]"
https://www.elmundo.es/cultura/2023/03/23/64145fdbfdddffae808b45af.html,Qué cabrona.,1,news-articles,url,0,"[0.9895528554916382, 0.010447096079587936]"
1.4537064908129812e+18,"“El nuevo narcisista es quien se cree un ciudadano librepensador y niega la influencia de la acción del poder mediático en su propio pensamiento y conducta política”

Manu Levin 👇🏻

El poder mediático y los obreros de enfrente | ctxt_es",0,twitter,twitterId,1,"[0.30754542350769043, 0.6924545764923096]"
1.4646011206728294e+18,"Con pablocasado_ y compañeros del PP apoyando a Policía y a la Guardia Civil en su manifestación de Madrid. Cuando lleguemos al Gobierno, derogaremos la contrarreforma de Sánchez. 

MarlaskaDimisión EleccionesYA",0,twitter,twitterId,1,"[0.019471028819680214, 0.9805290102958679]"
1.456254773137531e+18,"Hoy el populares ha querido hacer mucho daño a nuestro país boicoteando los PGE2022. Estos PGE revalorizan las pensiones acorde al IPC, suben un 3% las no contributivas, destinan 12.500M€ para jóvenes y 40mil M€ para fortalecer el tejido productivo.",0,twitter,twitterId,1,"[0.059633269906044006, 0.9403666853904724]"
1.4117440095134884e+18,"Y nosotros tampoco el que nos correspondería…. Vale??? 

Echenique sigue sin poder ocupar su escaño larazon_es",0,twitter,twitterId,1,"[0.0028766202740371227, 0.9971234202384949]"
1.388760354751193e+18,"Te puede parecer que la portada de hoy del ABC es la de un tebeo de ultraderecha y que arrastra el prestigio del periodismo por aguas fecales.

Pero hay que reconocer que han avanzado mucho desde las portadas de ¡Franco! ¡Franco! ¡Franco! y Feliz cumpleaños Hitler.",1,twitter,twitterId,0,"[0.9947898387908936, 0.00521021569147706]"
1.4530298667025777e+18,Os juro que he leído “Nueva Ley de Vivienda: estos son los putos rojos”,0,twitter,twitterId,1,"[0.001670943689532578, 0.9983291029930115]"
https://ctxt.es/es/20230301/Politica/42481/Guillem-Martinez-mocion-de-censura-tamames-comunicacion-Sanchez-Diaz.htm,"De hecho, tanto la política como el periodismo no informan tanto como dramatizan cosas, propuestas, itinerarios que no existen.",1,news-articles,url,0,"[0.9990328550338745, 0.0009671227890066803]"
1.3608667737682248e+18,Hoy hay que ir a votar en masa. No es la primera vez que engordan las encuestas para que la gente no vaya y luego quede un sabor agridulce de un extraordinario resultado.,1,twitter,twitterId,0,"[0.8851230144500732, 0.11487706005573273]"
1.375197288461652e+18,"Organicémonos para ganar.

Solo un centro derecha unido podrá sacar a Sánchez de La Moncloa.

Entrevista completa en el canal de Infovlogger.",0,twitter,twitterId,1,"[0.005786977242678404, 0.9942130446434021]"
1.4541308915218678e+18,"Previa:

1) Cumplir con lo incumplido.
2) Blindar la lengua.

Hecho. 

Ahora hablemos de PGE.",0,twitter,twitterId,1,"[0.01889384724199772, 0.981106162071228]"
https://www.alertadigital.com/2023/03/11/dieciocho-anos-despues-del-11-m-entendemos-mucho-mas-de-atentados-de-falsa-bandera-y-otros-asuntos-de-las-cloacas-las-preguntas-sobre-la-masacre-que-nunca-fueron-respondidas/,"Pero el Gobierno socialista tiene muchos cabos sueltos, demasiadas evidencias y teme que sea de dominio público lo que solo ellos saben.",0,news-articles,url,1,"[0.015317656099796295, 0.9846823215484619]"
1.4652711626200678e+18,"Asturies tien muncha capacidá pero sufre la falta de proyectu de país del so gobiernu. Ye urxente falar de:
⚙️modelu productivu
💪🏽trabayu decente 
🩺 garantía de servicios públicos
📚 semar futuru",0,twitter,twitterId,1,"[0.0019572721794247627, 0.9980427026748657]"
1.456299190951293e+18,"1) ZemmourEric (min. 23:15): ""Decir que el combate político no es lo mismo que el combate de las ideas es entender el primero como una lucha por los cargos. Es despreciar a los electores y concebir la política, en el mejor de los casos, como un concurso entre gestores. 

Es...",0,twitter,twitterId,1,"[0.01691070944070816, 0.9830892086029053]"
1.4518700367932088e+18,"Están jugando con el futuro de los españoles por pura ideología, pero que más les da. La última hoy con la intervención de Diaz en el congreso de CCOO. Europa pide que no se retroceda en flexibilidad laboral y no van a pagar antes de fin de año los fondos previstos",0,twitter,twitterId,1,"[0.02185741998255253, 0.9781426191329956]"
1.4378261769663488e+18,"Amenazas del oligopolio eléctrico contra medidas de un gobierno democrático que están marcando línea política en otros países europeos.

Instalaciones más que amortizadas que amenazan con cerrar simplemente por reducirse levemente sus beneficios exorbitados

Es indignante!",0,twitter,twitterId,1,"[0.002815232379361987, 0.997184693813324]"
https://ctxt.es/es/20230301/Firmas/42264/transicion-energetica-renovables-rodrigo-sorogoyen-asamblea-ciudadana.htm,"Si no sé cómo enfrentarme al oligopolio mafioso, directamente lo obvio, como si no existiera.",1,news-articles,url,0,"[0.6855219006538391, 0.3144780993461609]"
1.45888172191975e+18,"Sr. Sánchez, si todo es tan maravilloso, si usted es tan querido por los españoles, si España está tan bien, y los demás estamos tan equivocados, ¿por qué no nos hace el favor de convocar unas elecciones y a ver qué piensan los españoles?
Estoy seguro que es usted el equivocado",0,twitter,twitterId,1,"[0.0026123481802642345, 0.997387707233429]"
1.3896790788197458e+18,"Un abrazo a todos los compañeros y las compañeras de Madrid psoe_m ÁNIMO‼️🌹
✔️siempre con sanchezcastejon ♥️ gpscongreso 
Pese a los insultos de la ganadora, seguiremos trabajando por Madrid y por España somospsoe y por la justicia social y los derechos civiles PSOE",1,twitter,twitterId,0,"[0.9992768168449402, 0.0007231443305499852]"
https://www.alertadigital.com/2023/03/11/que-no-cunda-el-ejemplo-unos-encapuchados-dan-una-paliza-en-atenas-al-exministro-griego-varufakis/,"“No eran anarquistas, izquierdistas, comunistas ni miembros de ningún movimiento. Eran matones a sueldo (y lo parecía) los que torpemente invocaron la mentira de que me vendí a la troika. No dejaremos que nos dividan”, escribió Varufakis en Twitter.",0,news-articles,url,1,"[0.004934933036565781, 0.9950650334358215]"
1.4226212467732398e+18,"Gracias a todos los que os oponéis a las medidas totalitarias de los gobiernos totalitarios … 👇

“El pasaporte Covid en discotecas se aplaza hasta que el TSJA dé el visto bueno a la medida en Andalucía” vía abcdesevilla",1,twitter,twitterId,0,"[0.5053162574768066, 0.49468374252319336]"
1.3827168559498772e+18,"Trabajando conjuntamente con los sindicatos de clase y las organizaciones defensoras de derechos humanos, el gobierno ha acabado con la criminalización del derecho de huelga al derogar el artículo 315.3 del Código Penal. Mejorando la democracia día a día.",1,twitter,twitterId,0,"[0.9989933371543884, 0.0010066129034385085]"
1.460506880070062e+18,"Juan Marín: ""Como Gobierno no nos interesa aprobar los Presupuestos en año electoral, es estúpido"" vía HoyporHoy",0,twitter,twitterId,1,"[0.0029533682391047478, 0.9970466494560242]"
1.3887678037050696e+18,"La bandera de España se porta, no se esgrime. 

Quien hace lo segundo, contribuye a un país roto. 

🇪🇸",0,twitter,twitterId,1,"[0.19230946898460388, 0.8076905608177185]"
1.4510666007073055e+18,"Qué tristeza levantarte por la mañana, leer la prensa y ver con tus ojos cómo el Gobierno andaluz está desmantelando el sistema andaluz de salud - 8.000 despidos de sanitarios- que pusieron en pie nuestros padres y madres cuando Andalucía conquistó la autonomía el 28F.",0,twitter,twitterId,1,"[0.010620306245982647, 0.9893797039985657]"
1.453010419543679e+18,"📹 España necesita que prioricen el Pacto de Estado contra la ViolenciaGénero,➕recursos para las FCSE que luchan contra esta lacra, así como una Ley contra la Trata que nunca llega.

🔜 Dejen sus guerras cainitas para ver quién es más feminista y pónganse a trabajar. PGE2022",0,twitter,twitterId,1,"[0.16148865222930908, 0.8385112881660461]"
1.4454338703845212e+18,Antes que Greta que vuelva la peseta. ParemosSuAgenda,1,twitter,twitterId,0,"[0.9966349005699158, 0.0033650624100118876]"
https://ctxt.es/es/20230301/Politica/42481/Guillem-Martinez-mocion-de-censura-tamames-comunicacion-Sanchez-Diaz.htm,"No respondió a Tamames tanto como emitió un discurso y lenguaje propios, alejado del peronismo local y la tecnocracia sin alma, y con palabras también sobadas, de su otro socio gubernamental.",1,news-articles,url,0,"[0.9988939166069031, 0.0011060849064961076]"
1.4579967611387126e+18,"Los progres saben que Polonia y Hungría son un obstáculo para destruir nuestra civilización y traernos el multiculturalismo

Por eso la UE va contra sus gobiernos

Todo nuestro apoyo para el pueblo polaco en estos difíciles momentos",1,twitter,twitterId,0,"[0.8761971592903137, 0.12380283325910568]"
1.4500010284186092e+18,Los españoles quieren una alternativa a un Gobierno noqueado incapaz de dar soluciones. El cambio es imparable. Seguimos.,0,twitter,twitterId,1,"[0.009974963963031769, 0.9900250434875488]"
1.4511867997541704e+18,"LourdesMendezMo , del VOX_Congreso , a la Sra...Montero. La democracia peligra...por Vd. a través de YouTube",1,twitter,twitterId,0,"[0.9990832805633545, 0.0009167328826151788]"
1.3847891700155884e+18,"Es muy fácil.

.Yolanda_Diaz_ al Partido Popular:

‘Súmense al cambio y defiendan a su pueblo’

SesionDeControl",0,twitter,twitterId,1,"[0.003090516198426485, 0.9969094395637512]"
1.3739692664715428e+18,"Los que hoy os acusáis de violencia de género a un hombre porque su ex mujer le achaca ejercer alienación parental sobre sus hijos, sois los mismos que negáis la existencia de la alienación parental.",1,twitter,twitterId,0,"[0.9963521957397461, 0.003647848032414913]"
1.463172151826129e+18,Educación para la mediocridad - La Gaceta de la Iberosfera,1,twitter,twitterId,0,"[0.9952903985977173, 0.004709556698799133]"
1.4454945463605166e+18,Contrato de alquiler: Aviso del Banco de España: el control del alquiler reduce la oferta y fomenta los guetos.,0,twitter,twitterId,1,"[0.001850973698310554, 0.998149037361145]"
1.3943825056634675e+18,"Si no fuera porque el asunto es grave, producirían risa todos esos políticos y periodistas que llevan meses tachando a Vox de racismo o xenofobia por pedir lo que ellos piden hoy tras la invasión de Ceuta: que España garantice la integridad de sus fronteras.",0,twitter,twitterId,1,"[0.006475298665463924, 0.9935246706008911]"
1.4576251300755743e+18,"Aparecer en un titular con LeBron James no lo vi venir. Hice caso a Martí: escribí libros, tuve hijos y planté el árbol. Pero esto…
En fin, apoteósico Ricky Rubio",0,twitter,twitterId,1,"[0.20842860639095306, 0.7915713787078857]"
1.450850127028048e+18,"Los ataques a la mesa del Congreso_Es y a meritxell_batet presidenta, por parte de la derecha y la ultraderecha del arco parlamentario son inaceptables. Hoy dos diputadas, una del PP y otra de VOX, han vuelto a cruzar el límite en sus intentos de desacreditar a la institución.",0,twitter,twitterId,1,"[0.002445516875013709, 0.9975544810295105]"
1.4601766330511565e+18,Cada día más Españoles perciben q pablocasado_ y populares son la solución a los problemas q genera un Gobierno enorme e inoperante q se dedica a cuestiones ideológicas y no resuelve los problemas de los Españoles,0,twitter,twitterId,1,"[0.005174634046852589, 0.9948253631591797]"
1.4022041051714806e+18,"Cuando las políticas económicas las dicta el populismo terminan perjudicando a aquellos mismos a los que dice defender.

La subida del SMI sin el correspondiente aumento de la productividad expulsa del mercado laboral a los trabajadores más vulnerables.",0,twitter,twitterId,1,"[0.0076001593843102455, 0.9923998713493347]"
1.3603256575034122e+18,"Este domingo Cataluña tiene mucho que ganar si el constitucionalismo se moviliza.
Si no quieres lamentar más años de 'procés' cargados de de odio y confrontación, apuesta por el cambio y vota CiutadansCs para que GanemosTodos14F",0,twitter,twitterId,1,"[0.10133150219917297, 0.8986684679985046]"
https://ctxt.es/es/20230301/Firmas/42447/renovables-turiel-bordera-cambio-climatico-crisis-ecosocial-debate-redes-sociales-acuerdos.htm,"Se diría que hemos perdido la capacidad de discutir en el sentido propio del término (debatir sobre una cuestión para tratar de llegar a un acuerdo) y ya solo lo hacemos en el sentido más impropio, que es el de reñir.",0,news-articles,url,1,"[0.0020893975161015987, 0.9979105591773987]"
1.3642345994428948e+18,"El sacrificio y la valentía de los demócratas el 23Febrero abrió una nueva etapa de convivencia en nuestro país.
Algo que los socios de Gobierno se empeñan en romper.
Por eso Cs es más necesario que nunca, para ofrecer una alternativa que respete y proteja nuestra democracia.",1,twitter,twitterId,0,"[0.9989466071128845, 0.001053438289090991]"
https://okdiario.com/opinion/empresarios-descubren-fin-que-cordero-tenia-colmillos-10576548,"Ha tardado mucho tiempo -quizá por miedo, por ingenuidad o por estulticia- la clase empresarial en su conjunto en descubrir la auténtica catadura moral de un jefe de Gobierno que, por serlo, debería resultarlo para todos.",0,news-articles,url,1,"[0.00295765558257699, 0.9970423579216003]"
1.461295485944316e+18,"Es de JUSTICIA. 
 
El fondo de compensación para víctimas del amianto supone garantizar el reconocimiento social y económico que se merecen. No lo hubiéramos conseguido sin el empuje de las asociaciones de víctimas y sindicatos.",1,twitter,twitterId,0,"[0.9987890124320984, 0.0012110307579860091]"
1.4537757389566648e+18,"Estos Presupuestos nacen obsoletos. Son los falsos brotes verdes que siempre proclama el PSOE, seguidos de un despilfarro en subvenciones. 
Tendremos que llegar de nuevo los hombres y mujeres del Partido Popular a plantear una recuperación económica seria para este país.",0,twitter,twitterId,1,"[0.019794123247265816, 0.9802058935165405]"
1.3650041032738775e+18,"Una valiente lección ante tanta falta de respeto a la que debemos poner freno, disculparse con ella podría ser un inicio

Un fuerte abrazo ALevySoler 😘

Andrea Levy desvela la dolorosa enfermedad que padece: ""Ni borracha, ni drogada. Tengo fibromialgia""",1,twitter,twitterId,0,"[0.9988355040550232, 0.001164456713013351]"
1.436274250311213e+18,"El mismo juez que cerró la Kitchen antes de que Villarejo aportara datos de sus diarios personales cierra la investigación del teléfono de Rajoy antes de la llegada de las diligencias. ¿Parece prevaricación, no?",1,twitter,twitterId,0,"[0.9323769807815552, 0.06762301921844482]"
1.395422020574265e+18,"Hay políticos que se ponen mascarillas de unidades militares, de la Guardia Civil o la Policía Nacional. 

Soldados, guardias y policías se han lanzado al agua a rescatar bebés, pero estos políticos exigen dejarlos a su suerte. La enorme diferencia entre el uniforme y el disfraz.",1,twitter,twitterId,0,"[0.9984251260757446, 0.0015749091980978847]"
1.3609070780559647e+18,"Me ha contado una señora que trabaja en el colegio donde estoy de apoderada que más del 90% de alumnos son inmigrantes, de 37 nacionalidades distintas, familias desestructuradas, maltrato y de todo y, eso sí, todo en catalán.",1,twitter,twitterId,0,"[0.9988180994987488, 0.0011818334460258484]"
1.3844800787640115e+18,"Renovaremos los órganos constitucionales cuando Sánchez acepte reforzar la independencia judicial y respetar la separación de poderes.

Llevo dos años exigiendo esta condición como marca la Constitución y el Consejo de Europa

El que bloquea y degrada las instituciones es el PSOE",1,twitter,twitterId,0,"[0.9796949625015259, 0.02030499093234539]"
https://ctxt.es/es/20230301/Politica/42481/Guillem-Martinez-mocion-de-censura-tamames-comunicacion-Sanchez-Diaz.htm,Agárrense los machos.,0,news-articles,url,1,"[0.010453428141772747, 0.9895465970039368]"
1.4587521821241713e+18,"Confebask envidia el marco impositivo de Madrid. ¿Quiere para Euskadi los recortes sociales de Ayuso?

Lo que la ciudadanía vasca exige es justicia fiscal y que los empresarios contribuyan en lo que les corresponde al mantenimiento de la sanidad, educación y servicios públicos.",0,twitter,twitterId,1,"[0.06932222843170166, 0.9306777715682983]"
1.365267812587987e+18,"Sabemos que este 8M será diferente, marcado por la pandemia y respetando escrupulosamente lo que digan las autoridades sanitarias. 

Lo que no vamos a tolerar es el discurso de criminalización de la derecha contra la lucha de las mujeres .

Este 8M más feminismo.",0,twitter,twitterId,1,"[0.009192343801259995, 0.9908077120780945]"
1.350107778300473e+18,"""Según el manual de microagresiones raciales de la Universidad de Columbia, decir “la persona más cualificada debería obtener el puesto, con independencia de su raza” ES RACISMO"":

Esto mío:",1,twitter,twitterId,0,"[0.864888072013855, 0.13511192798614502]"
1.3689603635517276e+18,"Las feministas te dicen qué hacer el 8M y durante todo el año. Hemos pasado de la supuesta ""dictadura"" del patriarcado a la dictadura oficial feminazi: si según ellas antes los hombres nos controlaban, ahora lo hacen las feministas. 

Un consejo: sed libres.",1,twitter,twitterId,0,"[0.7815802097320557, 0.21841977536678314]"
1.4178570785808916e+18,"Sr ⁦ximopuig⁩, deje de distraerse. Deje los madrileños en paz y dedíquese a gestionar la pandemia en la Comunidad Valenciana y a exigir a su Jefe la reforma de la financiación autonómica justa y transparente sin premiar a vascos y catalanes.",0,twitter,twitterId,1,"[0.017429135739803314, 0.9825708270072937]"
1.4019968665989816e+18,Miguel Ángel Revilla admite un mes después que mintió sobre la comida donde fue cazado saltándose las normas Covid. RevillaDimision,1,twitter,twitterId,0,"[0.9987830519676208, 0.0012169088004156947]"
https://www.alertadigital.com/2023/03/11/dieciocho-anos-despues-del-11-m-entendemos-mucho-mas-de-atentados-de-falsa-bandera-y-otros-asuntos-de-las-cloacas-las-preguntas-sobre-la-masacre-que-nunca-fueron-respondidas/,"A esto siguió el cierre de la Comisión parlamentaria y la vergonzosa instrucción que concluyó en la inesperada sentencia del juez Bermúdez que, por cierto, fue muy criticada.",1,news-articles,url,0,"[0.9738120436668396, 0.026187920942902565]"
1.449299146012246e+18,"Las 5 mentiras de la Ley de Memoria del Gobierno:

1- No condena todos los totalitarismos
2-Nos aleja de Europa, que sí condena también el comunismo
3-No trata igual a todas las víctimas
4-Falsea la realidad de la República
5- Excluye a ETA",0,twitter,twitterId,1,"[0.0018824771977961063, 0.9981175661087036]"
1.3634074320940196e+18,Pacíficos manifestantes por la libertad de expresión ayer en Cataluña. 8 apellidos catalanes cada uno.,1,twitter,twitterId,0,"[0.9892059564590454, 0.010794028639793396]"
1.3700520481929503e+18,"sanchezcastejon le da 53 millones € a la compañía aérea chavista Plus Ultra. Con ese dinero se le podría haber condonado las cuotas a la Seguridad Social a 130.000 autónomos españoles un mes y ayudarles en la COVID. 
GPPopular PP_CLM lorenzoamor_ata",1,twitter,twitterId,0,"[0.9991983771324158, 0.0008015958010219038]"
1.452891923371463e+18,"Con MJGarciaPelayo presentando las numerosas enmiendas a los presupuestos generales del Estado a favor de las 45 localidades de la provincia y de Cádiz que el gobierno de Sánchez olvida y ningunea 

No lo vamos a permitir 

ppcadiz GPPopular",1,twitter,twitterId,0,"[0.5421282052993774, 0.45787182450294495]"
https://ctxt.es/es/20230301/Politica/42481/Guillem-Martinez-mocion-de-censura-tamames-comunicacion-Sanchez-Diaz.htm,"Incluso se podía fumar mientras se fumaba, de manera que el hombre de Marlboro, que desertó de EEUU en una gira por la URSS, pidió asilo en España, paraíso de la libertad en aquellos años, al punto que Miguel Bosé pintó por entonces, no en vano, la provocativa y aclamada La Libertad guiando al pueblo, que la crítica, posteriormente, atribuyó a Delacroix, gracias, como denuncia la egregia Roca Barea, a un contubernio de intelectuales franco-ingleses, esos mamones.",1,news-articles,url,0,"[0.9983501434326172, 0.0016498789191246033]"
